ID,damage,kills,rifle,sniper,pistol,smg,grenade,preplant kill,postplant kill,fast_kill_rating (first_kill),total kills,total deaths,avg kill time,assists,alone kills,Avg Distance to A bomb (on kill),times in catwalk_box,times in topmid_box,times in chair_box,times in midlane_box,times in underpass_box,times in window_box,times in stairs_box,times in tetris_box,times in sandwhich_box,times in Asite_box,times in firebox_box,times in jungle_box,times in connector_box,times in opening_box,times in opening2_box,times in A_main_box,times in T_ramp_box,times in hell_box,times in palace_box,times in pillars_box,times in ticket_box,times in CT_ramp_box,alone_death,total_distance_traveled
76561198214259300,739,7,5,1,0,1,0,5,2,5,7,8,163.2767333,9,1,189.745972,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,4525.558014
76561198019009400,883,9,8,0,1,0,0,7,2,5,9,6,106.131175,13,3,103.4999399,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5795.647282
76561198107191500,795,10,3,7,0,0,0,9,1,5,10,5,124.8671222,7,2,144.352508,0,0,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,3,2643.585413
76561198200173000,591,4,4,0,0,0,0,3,1,5,4,10,313.5726,8,3,481.6572962,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2721.547231
76561198129701700,880,7,3,3,1,0,0,6,1,4,7,7,158.5261,11,0,149.3690585,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,4150.604365
76561198013283100,1056,8,7,0,0,1,0,7,1,4,8,9,150.8769714,12,1,106.0040887,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3674.354011
76561197969004800,692,7,6,0,0,1,0,5,2,3,7,9,214.1793167,10,2,224.7902653,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,3,4680.520485
76561198096881600,749,9,9,0,0,0,0,8,1,4,9,9,76.6116125,3,2,72.33252281,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,1,1,0,0,0,0,0,3,5191.888766
76561198211474800,740,7,4,0,3,0,0,6,1,5,7,10,202.5600667,12,2,167.7854801,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3906.481442
76561198069076700,1685,15,11,2,2,0,0,13,2,5,15,9,136.2658929,18,2,126.6654389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,5739.650678
76561198309694500,814,9,5,0,4,0,0,5,4,4,9,6,240.6609125,12,2,198.6200694,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4942.112952
76561198342472100,563,2,2,0,0,0,0,2,0,5,2,9,719.052,9,0,1001.976266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4467.786566
76561198028239800,932,9,3,6,0,0,0,8,1,4,9,6,205.31695,11,1,186.692851,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,2887.046808
76561198244996300,1285,11,6,1,0,4,0,9,2,5,11,9,190.71604,13,1,160.7144221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,4709.791279
76561198283915100,520,2,2,0,0,0,0,1,1,5,2,10,1114.9423,8,0,1319.10251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2502.860007
76561198253113400,1106,15,12,1,1,0,0,14,1,3,15,7,132.4283786,14,5,120.4251673,2,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,5753.4818
76561198161016800,849,8,2,2,0,4,0,8,0,5,8,8,244.7696286,10,3,222.6878304,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,3,5668.757103
76561198263031900,599,5,4,0,0,1,0,1,4,4,5,9,345.8685,7,4,330.9472128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6055.714259
76561198329395500,910,8,4,2,0,2,0,8,0,5,8,4,158.4001,7,1,117.9194298,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,2468.373789
76561198076148100,664,6,5,1,0,0,0,4,2,4,6,6,204.42032,7,0,218.7427422,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,1,3358.518299
76561198341941900,808,10,10,0,0,0,0,9,1,3,10,2,126.7664222,8,0,98.4529518,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3024.992738
76561197961424800,960,11,0,10,0,1,0,11,0,4,11,1,115.20559,8,3,66.5826553,0,0,0,0,0,3,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,1611.285079
76561198344627000,589,5,2,2,1,0,0,4,1,3,5,3,272.410325,8,1,186.1399855,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1155.6177
76561198009637800,674,4,0,3,0,1,0,4,0,5,4,7,271.9728333,7,0,246.0928495,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2056.488004
76561198338143200,167,2,2,0,0,0,0,2,0,5,2,8,446.9956,3,0,79.85556271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1676.177043
76561198027230600,378,4,4,0,0,0,0,4,0,4,4,9,162.2398667,6,1,35.78073929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2332.432762
76561198106154000,405,4,1,3,0,0,0,3,1,5,4,8,345.6594333,3,2,453.1508189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,2348.290849
76561198353797600,356,2,0,1,0,1,0,2,0,5,2,8,918.8068,4,0,875.8353331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,3178.655013
76561198237026800,970,10,1,8,1,0,0,7,3,5,10,2,76.57016667,13,5,78.75536611,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3693.692306
76561198085182000,894,7,7,0,0,0,0,6,1,4,7,14,137.2866667,12,0,100.5221654,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,4209.538845
76561198219669300,760,5,4,1,0,0,0,5,0,5,5,10,319.7564,9,0,348.8889855,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4385.50523
76561198314106000,1066,9,7,0,2,0,0,9,0,5,9,12,213.134375,11,0,269.9428353,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,3,4711.817411
76561198198984000,950,8,8,0,0,0,0,8,0,5,8,10,222.7612,14,1,301.0332095,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4969.697927
76561198114050700,944,9,8,1,0,0,0,8,1,5,9,9,186.4261875,14,2,182.9962703,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5974.446142
76561198079035000,1781,15,11,4,0,0,0,14,1,4,15,8,129.9466429,14,2,148.1146403,0,3,1,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,2,4936.779674
76561198098776400,927,12,8,2,2,0,0,4,8,3,12,8,162.0848909,11,4,203.9046714,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,3,5682.736925
76561198125786100,554,5,5,0,0,0,0,5,0,5,5,10,415.08705,9,1,553.6383453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,4353.581933
76561198121952500,474,8,7,0,0,0,0,6,2,4,8,5,211.0938143,2,1,220.8683567,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4588.041194
76561198063393400,967,9,2,0,0,7,0,6,3,5,9,5,217.0712875,13,0,225.5356781,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3102.463428
76561198202993800,953,10,4,6,0,0,0,10,0,5,10,3,193.3446444,11,1,188.4408327,0,0,0,0,0,0,1,0,0,0,0,1,3,2,1,0,0,0,0,0,0,1,0,2791.216582
76561197983855600,695,6,4,0,0,2,0,5,1,4,6,6,433.42684,12,1,452.228264,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,1,2491.14524
76561197977337300,346,4,4,0,0,0,0,2,2,5,4,4,426.5843333,7,1,339.9758118,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3109.708967
76561198161914300,274,2,1,1,0,0,0,2,0,3,2,5,1630.429,4,0,1507.84879,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1867.172668
76561198276705900,873,10,6,0,1,3,0,9,1,4,10,7,238.3165778,12,1,227.1686345,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,1,1,1,0,0,0,0,2,2806.109903
76561198161929100,337,3,3,0,0,0,0,2,1,4,3,6,421.15615,6,1,294.8368884,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2704.314255
76561198140766600,501,4,1,2,1,0,0,2,2,5,4,6,356.3756667,7,1,298.6474878,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,2314.058816
76561198186706200,363,2,1,0,1,0,0,2,0,5,2,7,1848.6179,6,0,1507.026531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3114.180853
76561198337923400,302,3,1,1,0,1,0,2,1,5,3,4,940.51435,1,0,713.3121935,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1933.158361
76561198205091100,511,5,1,4,0,0,0,4,1,5,5,9,201.443025,6,0,151.1407329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2456.442901
76561198103031500,775,5,4,0,1,0,0,5,0,5,5,8,163.162625,7,0,96.47002967,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2293.759717
76561198179109200,817,7,2,2,0,3,0,7,0,5,7,8,150.35565,10,1,93.36511094,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,2893.583614
76561198153902800,791,7,2,3,0,2,0,7,0,5,7,8,232.9488667,9,0,248.4754282,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,3340.945043
76561198075516600,604,6,4,2,0,0,0,6,0,5,6,8,204.19974,9,2,249.7366459,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3845.305405
76561197960400700,462,2,1,1,0,0,0,2,0,5,2,8,246.638,7,0,308.901143,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2896.585761
76561198080432800,1032,11,3,7,1,0,0,9,2,5,11,4,158.96032,10,0,155.4054908,1,1,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,3876.392193
76561198116690400,680,6,0,3,3,0,0,6,0,5,6,8,191.08488,8,4,164.967275,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3940.678833
76561197960973200,1381,13,9,2,2,0,0,12,1,4,13,6,90.20135833,11,3,80.08132998,0,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,2,0,0,0,1,4303.466651
76561198268411400,715,9,4,3,2,0,0,7,2,4,9,4,195.7623375,1,1,206.2015047,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2608.184715
76561198271543200,943,9,9,0,0,0,0,7,2,4,9,3,114.9759125,13,3,116.7718748,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,2,1065.297263
76561198202204300,1006,9,7,0,0,2,0,7,2,5,9,8,115.2298375,11,1,144.4831118,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,3198.171632
76561197960973200,813,8,2,5,0,0,1,7,1,5,8,6,137.2236857,7,0,105.2968113,0,0,0,0,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1589.949778
76561198211983300,463,7,6,0,0,1,0,7,0,2,7,4,162.3291,5,3,218.6739926,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2622.790877
76561198262696300,659,5,4,0,0,1,0,5,0,5,5,5,121.8445,11,0,141.336671,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2793.298413
76561198049391900,560,5,4,1,0,0,0,3,2,5,5,8,223.16925,8,1,281.5663414,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3148.618522
76561198051425500,400,4,4,0,0,0,0,3,1,3,4,8,303.3101,6,2,327.7237439,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,3,3486.96509
76561198084443800,674,6,6,0,0,0,0,6,0,5,6,7,208.59144,9,4,214.4781676,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4635.749163
76561198031659200,523,4,4,0,0,0,0,2,2,4,4,8,302.831,6,0,346.6859623,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2454.14922
76561198054370000,762,7,3,2,2,0,0,6,1,3,7,7,118.4922167,3,2,92.42854769,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,0,0,1,3444.309488
76561198254945400,710,5,5,0,0,0,0,5,0,5,5,9,121.45875,7,2,75.49464159,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3153.265891
76561198355705200,785,9,2,1,0,6,0,4,5,4,9,8,199.0414125,12,2,261.1761101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5213.759722
76561198013586600,917,7,7,0,0,0,0,5,2,5,7,8,258.2627667,10,2,176.0507826,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5978.143816
76561198273274500,431,5,4,1,0,0,0,1,4,5,5,8,208.6558,7,2,176.1774542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,3,5033.506489
76561198045646300,237,1,0,0,0,0,0,1,0,5,1,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3294.931851
76561198267370900,1222,14,8,3,2,1,0,11,3,5,14,4,135.8683462,14,3,132.3183047,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,4,1,0,2,0,4724.982516
76561198215017400,860,8,6,0,1,0,0,4,4,5,8,6,183.8862857,9,4,228.3785769,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2844.397706
76561198288888000,652,5,5,0,0,0,0,5,0,4,5,6,394.856,8,2,409.7701695,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2558.741732
76561198380363800,706,6,4,2,0,0,0,5,1,3,6,6,349.24462,9,0,348.5082675,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3297.152834
76561198203664700,794,9,8,0,0,1,0,6,3,3,9,5,215.4729625,1,1,232.123063,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,4222.005725
76561198374674700,1843,16,10,3,2,0,0,9,7,5,16,12,148.8474933,17,4,119.7609409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,3,0,0,0,4,8382.781069
76561198275453600,1173,10,4,3,1,2,0,7,3,4,10,14,228.7811,14,1,198.946598,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,2,6297.678522
76561198411101700,975,7,2,3,0,2,0,6,1,4,7,12,237.44725,12,0,226.2621584,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,5703.908473
76561198256086500,1190,11,7,2,2,0,0,8,3,5,11,11,225.22464,11,3,204.0958995,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,4325.807294
76561198409046300,636,8,4,0,0,4,0,6,2,5,8,10,319.8518714,11,0,276.2675685,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,4915.610758
76561198315839900,3096,29,8,12,3,5,1,25,4,5,29,8,88.07580714,33,13,79.93816509,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,3,0,3,6956.553937
76561198360655100,424,3,1,1,1,0,0,2,1,5,3,13,1207.2135,8,1,1007.092042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4332.379123
76561198380061000,528,2,2,0,0,0,0,1,1,5,2,13,1508.321,10,0,907.8535006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4742.059258
76561198356778300,2040,23,7,2,2,12,0,17,6,3,23,9,110.2538364,21,0,115.4639578,0,0,0,1,0,0,0,0,0,0,0,1,2,2,2,1,1,2,1,0,0,0,3,6080.697111
76561198380519800,540,2,1,1,0,0,0,1,1,3,2,9,857.7545,7,0,720.1930895,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,4979.214269
76561198304820300,927,7,7,0,0,0,0,5,2,5,7,10,271.54955,11,1,316.8014109,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,4647.869841
76561198000743600,1566,13,8,4,0,1,0,12,1,5,13,10,164.9187083,18,3,164.2086346,0,1,0,0,0,1,1,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,2,3225.636431
76561198093394700,919,7,1,1,0,5,0,7,0,4,7,12,237.1833167,9,0,227.8093882,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,2452.476646
76561198274569400,555,4,2,2,0,0,0,2,2,3,4,10,611.7691,9,1,624.9038938,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,4752.191906
76561198048782300,889,10,7,1,1,1,0,9,1,5,10,10,170.8781667,11,1,146.8455711,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,1,3078.062875
76561198254841400,537,4,4,0,0,0,0,4,0,5,4,9,625.0220333,7,1,599.6137623,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3721.831355
76561198287639200,1778,19,14,4,1,0,0,17,2,4,19,9,109.4630389,16,2,119.9615563,1,0,2,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,2,0,1,1,1,5458.803377
76561198264606700,1084,12,5,7,0,0,0,10,2,3,12,6,147.4188909,11,2,156.7774821,3,0,0,0,1,0,0,0,0,2,0,1,1,1,3,0,0,1,0,0,0,0,2,3870.714271
76561198249681700,872,7,6,0,0,0,1,7,0,5,7,9,290.8243667,10,0,261.6707515,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,3197.70719
76561198249081100,1035,9,9,0,0,0,0,9,0,5,9,7,211.5152875,4,0,236.713954,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,0,0,0,0,1,2780.394322
76561198088140400,694,4,4,0,0,0,0,4,0,4,4,7,697.2925667,9,0,789.1626175,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3007.676553
76561198247675100,683,7,3,4,0,0,0,5,2,4,7,5,283.4608167,9,0,340.4992371,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2571.39243
76561198262727900,659,5,4,0,1,0,0,3,2,5,5,7,334.39875,8,0,195.1509722,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1549.708168
76561198076248100,518,6,4,1,0,1,0,5,1,3,6,6,338.46504,8,0,293.2958577,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3314.377252
76561198324877000,768,7,3,4,0,0,0,5,2,5,7,5,314.4673833,8,2,273.1400355,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,2802.618154
76561198387770000,495,4,1,2,0,0,1,3,1,5,4,6,573.2977,8,1,637.935481,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2995.67799
76561198337288500,491,3,3,0,0,0,0,2,1,5,3,7,229.87655,6,0,384.36711,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2683.198824
76561198305235500,839,7,4,3,0,0,0,6,1,5,7,5,250.0422333,8,1,149.9652354,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2805.669575
76561198338342300,895,9,6,2,0,0,1,5,4,4,9,7,181.628125,9,3,115.1532627,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,3280.33171
76561198216514200,702,8,6,2,0,0,0,4,4,3,8,5,180.3683714,2,3,183.0227062,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,2507.038968
76561198258189900,847,8,6,2,0,0,0,6,2,5,8,6,301.8214,9,1,296.720314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3870.219596
76561198007428600,708,5,2,3,0,0,0,5,0,4,5,6,381.10415,12,1,321.7006523,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2631.754284
76561198257676500,748,9,4,5,0,0,0,9,0,4,9,7,231.7627,8,2,257.9361655,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,4873.728915
76561198264053100,1463,16,15,1,0,0,0,15,1,3,16,6,163.8186667,16,3,133.0939357,0,1,0,1,0,0,0,0,0,0,0,3,3,1,2,0,0,0,1,0,0,0,3,5531.689784
76561197977645200,578,2,2,0,0,0,0,1,1,5,2,8,1407.78,7,0,2054.418527,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2661.595488
76561198269068500,575,5,2,2,1,0,0,5,0,5,5,9,601.287625,9,2,574.5432838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3531.511236
76561197997050200,1597,14,6,8,0,0,0,12,2,5,14,7,144.27,18,0,160.8969444,0,0,0,0,0,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,6472.667531
76561198017538700,535,6,5,0,0,1,0,5,1,5,6,9,356.838,10,3,352.9590208,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,3,2731.245901
76561198295868800,811,7,6,0,0,1,0,6,1,5,7,8,277.6445,11,1,297.8994212,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3,3795.716912
76561198283097800,318,1,0,0,1,0,0,0,1,5,1,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2656.195795
76561198111851200,1125,13,12,0,0,1,0,9,4,5,13,12,207.4349583,16,2,226.6929795,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,7745.899463
76561198084662300,464,2,1,0,0,1,0,2,0,5,2,9,424.9673,10,0,6.890305731,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5588.117353
76561198138937800,1482,18,15,0,1,2,0,12,6,4,18,9,142.6549118,20,6,123.7577642,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,1,0,1,0,0,0,0,3,6490.152766
76561197995808100,1758,11,7,1,0,2,1,11,0,5,11,13,239.97179,19,0,237.0145671,1,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3,6486.093835
76561198048057400,1330,13,7,4,1,1,0,9,4,5,13,8,207.348925,13,2,205.7143786,0,0,1,0,0,0,1,0,0,2,0,0,0,1,2,1,0,1,0,0,0,0,4,7221.830066
76561198085951500,911,7,4,2,0,1,0,6,1,5,7,11,398.8119333,12,4,355.1810017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,3,7207.520949
76561198076815600,898,10,7,0,0,3,0,5,5,5,10,13,192.0386778,10,2,192.4668446,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5553.284247
76561198081457300,880,7,6,1,0,0,0,4,3,5,7,11,310.9935,12,2,306.2718787,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4087.133872
76561197969862000,1074,10,3,4,1,1,1,9,1,4,10,11,296.8372889,13,1,280.5490696,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,5617.540851
76561197995942000,1597,17,9,6,0,2,0,13,4,3,17,11,166.0175063,5,3,143.2144123,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,1,0,1,0,1,4950.149175
76561198041454800,1274,12,11,0,1,0,0,7,5,5,12,8,160.6253182,14,2,157.6354789,0,1,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,3,4453.857744
76561198098776400,1060,11,4,5,0,2,0,9,2,5,11,10,210.7758,12,0,206.1791831,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,4969.017657
76561198053635500,1397,13,11,0,0,2,0,13,0,4,13,12,195.7234083,15,0,206.623589,1,1,0,1,0,0,0,0,0,4,0,0,1,1,3,0,0,0,0,0,0,0,2,6062.407052
76561198079035000,1261,13,11,1,0,1,0,9,4,4,13,6,197.47375,11,4,213.3906086,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,2,0,0,0,0,1,5550.805205
76561198076082200,738,6,6,0,0,0,0,6,0,5,6,11,450.70744,12,2,534.650352,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,6737.428539
76561198143656600,723,6,1,5,0,0,0,6,0,5,6,11,395.20274,9,2,352.2475694,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,3627.586739
76561198087652500,984,8,6,1,0,1,0,8,0,5,8,12,318.3706571,13,1,366.8996717,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,3,4920.481328
76561198254565000,1058,10,7,0,1,2,0,8,2,3,10,10,233.0180444,10,4,231.5930723,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4,0,0,0,0,0,2,4365.833013
76561198020643300,1308,14,8,3,3,0,0,6,8,3,14,10,159.0289385,14,5,141.9316489,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,4900.608922
76561198215467400,813,8,6,1,1,0,0,4,4,5,8,11,187.8405714,4,3,206.8585228,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3843.018341
76561198038958800,1750,17,8,4,3,2,0,17,0,5,17,12,161.6824062,17,5,189.4125597,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,6,7533.508157
